id,agency,updated,accessed,url,hash,whats_detected,whats_not_detected,acceptable_use_policy,prohibited_uses,access_policy,hotlist_policy
322,Buckeye AZ PD,2023-11-07T13:15:58Z,2023-11-08T03:55:51Z,https://transparency.flocksafety.com/buckeye-az-pd,f576734ed29d138b14e0d373a7b7ca4b,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Buckeye AZ PD and is never sold to 3rd parties.,"Traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires training and a valid reason pursuant to Department Policy.,Hotlist hits are required to be verified prior to action.
2069,Placer County CA SO,2023-11-10T13:16:22Z,2023-11-11T01:18:42Z,https://transparency.flocksafety.com/placer-county-ca-so,099fd78f4b49e5df738e5cb0e35700e1,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Placer County Sheriffs Office and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
1072,Greenfield IN PD,2023-11-10T13:13:04Z,2023-11-11T01:18:43Z,https://transparency.flocksafety.com/greenfield-in-pd,b11e0380294996c81bf32bbeb066972c,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Greenfield IN PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
460,Chase City VA PD,2023-11-10T13:13:25Z,2023-11-11T01:18:45Z,https://transparency.flocksafety.com/chase-city-va-pd,b8d125937112b22606cb56c1c59a42fe,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Chase City VA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
739,Dublin VA PD,2023-11-10T13:08:01Z,2023-11-11T01:18:46Z,https://transparency.flocksafety.com/dublin-va-pd,cac7342ae0aa88d9be3221dae8dc155e,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Dublin VA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2286,Sarpy County NE SO,2023-11-10T13:12:03Z,2023-11-11T01:18:48Z,https://transparency.flocksafety.com/sarpy-county-ne-so,bea97a9172466800b474e8a1b72bdf5a,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Sarpy County NE SO and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2300,Scottsbluff NE PD,2023-11-10T13:07:48Z,2023-11-11T01:18:49Z,https://transparency.flocksafety.com/scottsbluff-ne-pd,1c3c4fd5e1aa7cc322d98e314c078ae8,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Scottsbluff NE PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
2655,Warsaw NC PD,2023-11-10T13:13:01Z,2023-11-11T01:18:50Z,https://transparency.flocksafety.com/warsaw-nc-pd,2f88e16c4f21bfcb290b2a8288c05bd0,NA,NA,NA,NA,NA,NA
3267,Polkton NC PD,2023-11-10T13:08:22Z,2023-11-11T01:18:52Z,https://transparency.flocksafety.com/polkton-nc-pd,829bd684a194a602ae03cccdca632ac1,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Polkton NC PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3321,Culver City CA PD,2023-11-10T13:14:03Z,2023-11-11T01:18:53Z,https://transparency.flocksafety.com/culver-city-ca-pd,39d112ce5815cbbc57c85110d17ac115,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Culver City CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use, the enforcement of any abortion and/or gender conforming laws.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3326,Watsonville CA PD,2023-11-10T13:15:20Z,2023-11-11T01:18:55Z,https://transparency.flocksafety.com/watsonville-ca-pd,1a3206109729bb5029e430b0dfa0d44a,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Watsonville CA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3342,Woodstock VA PD,2023-11-10T13:09:11Z,2023-11-11T01:18:56Z,https://transparency.flocksafety.com/woodstock-va-pd,9ba23e734f8705a604496c31695b5de3,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Woodstock VA PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3349,Jupiter Inlet Colony FL PD,2023-11-10T13:12:53Z,2023-11-11T01:18:58Z,https://transparency.flocksafety.com/jupiter-inlet-colony-fl-pd,e872fb1541ce16110cfb44a8d28e257f,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Jupiter Inlet Colony FL PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3407,Elgin SC PD,2023-11-10T13:10:58Z,2023-11-11T01:18:59Z,https://transparency.flocksafety.com/elgin-sc-pd,dfbe988ff38ca80c6385b7948cc4b4cb,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Elgin SC PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3424,Sheffield Village OH PD,2023-11-10T13:05:33Z,2023-11-11T01:19:01Z,https://transparency.flocksafety.com/sheffield-village-oh-pd,972a2756db386b2ee78d263ca54aee73,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Sheffield Village OH PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3432,Highland Park MI PD,2023-11-10T13:06:37Z,2023-11-11T01:19:02Z,https://transparency.flocksafety.com/highland-park-mi-pd,b66d4ebbfdc9a3f413abcddd3a796d75,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Highland Park MI PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
3436,Napoleon Twp MI PD,2023-11-10T13:03:36Z,2023-11-11T01:19:04Z,https://transparency.flocksafety.com/napoleon-twp-mi-pd,d2aa875b3845e89dfd73421b5841da4c,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Napoleon Township Police Department and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement (speed detection, redlight monitoring, etc.), harassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), personal use.","All system access (searches, inquiries) requires a valid reason.",Hotlist hits are required to be human-verified through various law enforcement information-sharing channels such as NCIC and LEIN.
3536,Lander University SC PD,2023-11-10T13:15:56Z,2023-11-11T01:19:05Z,https://transparency.flocksafety.com/lander-university-sc-pd,d0df8a5e989a5947665852020bff15e3,"License Plates, Vehicles","Facial recognition, People, Gender, Race",Data is used for law enforcement purposes only. Data is owned by Lander University SC PD and is never sold to 3rd parties.,"Immigration enforcement, traffic enforcement, harrassment or intimidation, usage based solely on a protected class (i.e. race, sex, religion), Personal use.",All system access requires a valid reason and is stored indefinitely.,Hotlist hits are required to be human verified prior to action.
